x_nm,Dtrap_1000h,Nt_eff_cm3_1000h,case_label
46.16151523293613,0.8045328858805396,4.028641764973295e+17,"1.00 sun, 400 K"
46.16151523293613,0.8045328858805396,4.028641764973295e+17,"1.00 sun, 400 K"
46.53489956968499,0.7993996835657023,4.003001419410683e+17,"1.00 sun, 400 K"
46.53489956968499,0.7993996835657023,4.003001419410683e+17,"1.00 sun, 400 K"
46.9132595960304,0.7941910157757762,3.976984123800002e+17,"1.00 sun, 400 K"
46.9132595960304,0.7941910157757762,3.976984123800002e+17,"1.00 sun, 400 K"
47.29666161761116,0.788908580946444,3.950598361827487e+17,"1.00 sun, 400 K"
47.29666161761116,0.788908580946444,3.950598361827487e+17,"1.00 sun, 400 K"
47.68517282364962,0.7835541542342163,3.92385300039991e+17,"1.00 sun, 400 K"
47.68517282364962,0.7835541542342163,3.92385300039991e+17,"1.00 sun, 400 K"
48.0788612987264,0.7781295835013202,3.896757269589094e+17,"1.00 sun, 400 K"
48.0788612987264,0.7781295835013202,3.896757269589094e+17,"1.00 sun, 400 K"
48.47779603471163,0.772636785252888,3.8693207423381754e+17,"1.00 sun, 400 K"
48.47779603471163,0.772636785252888,3.8693207423381754e+17,"1.00 sun, 400 K"
48.88204694285564,0.7670777405564081,3.841553314079258e+17,"1.00 sun, 400 K"
48.88204694285564,0.7670777405564081,3.841553314079258e+17,"1.00 sun, 400 K"
49.29168486604039,0.7614544909660119,3.8134651823752294e+17,"1.00 sun, 400 K"
49.29168486604039,0.7614544909660119,3.8134651823752294e+17,"1.00 sun, 400 K"
49.70678159119444,0.7557691344741279,3.785066826698268e+17,"1.00 sun, 400 K"
49.70678159119444,0.7557691344741279,3.785066826698268e+17,"1.00 sun, 400 K"
50.127409861873126,0.7500238215119671,3.756368988452275e+17,"1.00 sun, 400 K"
50.127409861873126,0.7500238215119671,3.756368988452275e+17,"1.00 sun, 400 K"
50.55364339100656,0.7442207510114743,3.7273826513023136e+17,"1.00 sun, 400 K"
50.55364339100656,0.7442207510114743,3.7273826513023136e+17,"1.00 sun, 400 K"
50.985556873817416,0.7383621665371746,3.698119021853186e+17,"1.00 sun, 400 K"
50.985556873817416,0.7383621665371746,3.698119021853186e+17,"1.00 sun, 400 K"
51.42322600091091,0.7324503525018363,3.668589510746672e+17,"1.00 sun, 400 K"
51.42322600091091,0.7324503525018363,3.668589510746672e+17,"1.00 sun, 400 K"
51.86672747153914,0.7264876304785133,3.638805714240173e+17,"1.00 sun, 400 K"
51.86672747153914,0.7264876304785133,3.638805714240173e+17,"1.00 sun, 400 K"
52.316139007042274,0.7204763556167117,3.6087793963054746e+17,"1.00 sun, 400 K"
52.316139007042274,0.7204763556167117,3.6087793963054746e+17,"1.00 sun, 400 K"
52.771539364468815,0.7144189131694437,3.578522471281371e+17,"1.00 sun, 400 K"
52.771539364468815,0.7144189131694437,3.578522471281371e+17,"1.00 sun, 400 K"
53.23300835037732,0.7083177151372244,3.548046987110436e+17,"1.00 sun, 400 K"
53.23300835037732,0.7083177151372244,3.548046987110436e+17,"1.00 sun, 400 K"
53.70062683482213,0.7021751970285826,3.5173651091577696e+17,"1.00 sun, 400 K"
53.70062683482213,0.7021751970285826,3.5173651091577696e+17,"1.00 sun, 400 K"
54.17447676552542,0.6959938147322877,3.4864891045877766e+17,"1.00 sun, 400 K"
54.17447676552542,0.6959938147322877,3.4864891045877766e+17,"1.00 sun, 400 K"
54.65464118223809,0.6897760415010179,3.455431327297584e+17,"1.00 sun, 400 K"
54.65464118223809,0.6897760415010179,3.455431327297584e+17,"1.00 sun, 400 K"
55.141204231292114,0.6835243650459947,3.424204203404743e+17,"1.00 sun, 400 K"
55.141204231292114,0.6835243650459947,3.424204203404743e+17,"1.00 sun, 400 K"
